"Bx","By","Bz","lT","lne","lp","lrho","user1","user2","user3","user4","user5","vx","vy","vz","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-8.9812e-10,-9.7035e-08,-9.4002e-08,6.2451,11.466,-5.1484,-15.535,4.7808e-19,3.2217e+09,1.5463,1.5217,0,8873.6,4.8341e+05,748.91,1,3.2573e+09,0,3.2573e+09,0
-8.918e-10,-9.5578e-08,-9.1211e-08,6.2402,11.458,-5.1616,-15.543,4.5563e-19,3.2495e+09,1.5463,1.5217,0,8962.9,4.8477e+05,741.93,1,3.2851e+09,0,3.2851e+09,0
-8.855e-10,-9.4127e-08,-8.8437e-08,6.2353,11.45,-5.1747,-15.552,4.3338e-19,3.2774e+09,1.5463,1.5217,0,9052.1,4.8611e+05,735.05,1,3.313e+09,0,3.313e+09,0
-8.7956e-10,-9.2758e-08,-8.59e-08,6.2304,11.442,-5.1876,-15.56,4.14e-19,3.3052e+09,1.5463,1.5217,0,9141.1,4.874e+05,729.67,1,3.3408e+09,0,3.3408e+09,0
-8.7362e-10,-9.1389e-08,-8.3362e-08,6.2256,11.434,-5.2005,-15.568,3.9462e-19,3.333e+09,1.5463,1.5217,0,9230,4.8868e+05,724.29,1,3.3686e+09,0,3.3686e+09,0
-8.6787e-10,-9.0064e-08,-8.0946e-08,6.2208,11.426,-5.2132,-15.576,3.7661e-19,3.3609e+09,1.5463,1.5217,0,9318.9,4.8993e+05,719.66,1,3.3965e+09,0,3.3965e+09,0
-8.6228e-10,-8.8778e-08,-7.8639e-08,6.2161,11.418,-5.2258,-15.584,3.5985e-19,3.3887e+09,1.5463,1.5217,0,9407.6,4.9115e+05,715.7,1,3.4243e+09,0,3.4243e+09,0
-8.5669e-10,-8.7493e-08,-7.6332e-08,6.2113,11.41,-5.2384,-15.591,3.4308e-19,3.4166e+09,1.5463,1.5217,0,9496.3,4.9237e+05,711.74,1,3.4522e+09,0,3.4522e+09,0
-8.5142e-10,-8.6284e-08,-7.4231e-08,6.2066,11.403,-5.2508,-15.599,3.285e-19,3.4444e+09,1.5463,1.5217,0,9584.8,4.9352e+05,708.91,1,3.48e+09,0,3.48e+09,0
-8.4614e-10,-8.5077e-08,-7.2134e-08,6.202,11.395,-5.2631,-15.607,3.1395e-19,3.4723e+09,1.5463,1.5217,0,9673.3,4.9468e+05,706.09,1,3.5078e+09,0,3.5078e+09,0
-8.4099e-10,-8.3901e-08,-7.0121e-08,6.1973,11.387,-5.2754,-15.614,3.0024e-19,3.5001e+09,1.5463,1.5217,0,9761.7,4.9581e+05,703.64,1,3.5357e+09,0,3.5357e+09,0
-8.3598e-10,-8.2765e-08,-6.8212e-08,6.1927,11.38,-5.2875,-15.622,2.8758e-19,3.5279e+09,1.5463,1.5217,0,9849.9,4.9691e+05,701.65,1,3.5635e+09,0,3.5635e+09,0
-8.3098e-10,-8.1629e-08,-6.6304e-08,6.1882,11.372,-5.2996,-15.629,2.7492e-19,3.5558e+09,1.5463,1.5217,0,9938.2,4.9801e+05,699.66,1,3.5914e+09,0,3.5914e+09,0
