"Bx","By","Bz","lT","lne","lp","lrho","user1","user2","user3","user4","user5","vx","vy","vz","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1315e-09,2.4907e-07,3.1075e-06,5.9541,10.628,-6.2776,-16.373,2.2561e-16,3.0635e+09,0.042841,1.5217,0,644.72,35142,4.3829e+05,1,3.0982e+09,0,2.22e+08,3.0902e+09
1.1089e-09,2.4129e-07,3.0477e-06,5.9528,10.619,-6.2883,-16.383,2.1537e-16,3.0914e+09,0.042584,1.5217,0,650.75,35046,4.39e+05,1,3.1261e+09,0,2.24e+08,3.1181e+09
1.1014e-09,2.377e-07,2.9874e-06,5.9514,10.61,-6.299,-16.392,2.051e-16,3.1194e+09,0.042727,1.5217,0,656.68,35123,4.3969e+05,1,3.154e+09,0,2.26e+08,3.1459e+09
1.0889e-09,2.3281e-07,2.9294e-06,5.95,10.6,-6.3095,-16.401,1.955e-16,3.1473e+09,0.042723,1.5217,0,662.65,35136,4.4037e+05,1,3.1819e+09,0,2.28e+08,3.1738e+09
1.0728e-09,2.2706e-07,2.8737e-06,5.9486,10.591,-6.32,-16.41,1.8666e-16,3.1752e+09,0.042618,1.5217,0,668.65,35105,4.4105e+05,1,3.2099e+09,0,2.3e+08,3.2016e+09
1.0683e-09,2.2444e-07,2.8177e-06,5.9473,10.582,-6.3304,-16.419,1.7779e-16,3.2031e+09,0.042828,1.5217,0,674.57,35210,4.4171e+05,1,3.2378e+09,0,2.32e+08,3.2294e+09
1.0491e-09,2.1802e-07,2.7659e-06,5.9459,10.573,-6.3405,-16.428,1.7006e-16,3.2311e+09,0.042611,1.5217,0,680.6,35130,4.4236e+05,1,3.2657e+09,0,2.34e+08,3.2573e+09
1.0414e-09,2.1467e-07,2.7139e-06,5.9446,10.565,-6.3507,-16.437,1.6239e-16,3.259e+09,0.042719,1.5217,0,686.54,35190,4.43e+05,1,3.2936e+09,0,2.36e+08,3.2851e+09
1.0312e-09,2.1072e-07,2.6635e-06,5.9433,10.556,-6.3608,-16.446,1.5512e-16,3.2869e+09,0.042744,1.5217,0,692.51,35214,4.4364e+05,1,3.3215e+09,0,2.38e+08,3.313e+09
1.0158e-09,2.0552e-07,2.6153e-06,5.942,10.547,-6.3707,-16.454,1.4846e-16,3.3148e+09,0.042614,1.5217,0,698.52,35171,4.4427e+05,1,3.3494e+09,0,2.4e+08,3.3408e+09
1.0119e-09,2.0327e-07,2.5669e-06,5.9407,10.539,-6.3806,-16.463,1.4178e-16,3.3427e+09,0.042816,1.5217,0,704.45,35272,4.4488e+05,1,3.3773e+09,0,2.42e+08,3.3686e+09
9.9545e-10,1.9795e-07,2.5216e-06,5.9395,10.53,-6.3903,-16.471,1.3587e-16,3.3707e+09,0.042635,1.5217,0,710.47,35206,4.4549e+05,1,3.4052e+09,0,2.44e+08,3.3965e+09
9.8767e-10,1.9483e-07,2.4765e-06,5.9382,10.522,-6.3999,-16.48,1.3005e-16,3.3986e+09,0.042711,1.5217,0,716.43,35251,4.4609e+05,1,3.4331e+09,0,2.46e+08,3.4243e+09
9.7929e-10,1.9162e-07,2.4324e-06,5.9369,10.513,-6.4095,-16.488,1.2448e-16,3.4265e+09,0.042762,1.5217,0,722.39,35286,4.4668e+05,1,3.4611e+09,0,2.48e+08,3.4522e+09
9.6454e-10,1.869e-07,2.3905e-06,5.9357,10.505,-6.4189,-16.496,1.1939e-16,3.4544e+09,0.042611,1.5217,0,728.4,35232,4.4727e+05,1,3.489e+09,0,2.5e+08,3.48e+09
9.6103e-10,1.8495e-07,2.3482e-06,5.9345,10.497,-6.4284,-16.505,1.1429e-16,3.4824e+09,0.042805,1.5217,0,734.33,35328,4.4784e+05,1,3.5169e+09,0,2.52e+08,3.5078e+09
9.4697e-10,1.8053e-07,2.3085e-06,5.9333,10.489,-6.4376,-16.513,1.0971e-16,3.5103e+09,0.042658,1.5217,0,740.34,35276,4.4841e+05,1,3.5448e+09,0,2.54e+08,3.5357e+09
9.391e-10,1.7761e-07,2.2691e-06,5.9321,10.481,-6.4468,-16.521,1.0524e-16,3.5382e+09,0.042704,1.5217,0,746.31,35308,4.4897e+05,1,3.5727e+09,0,2.56e+08,3.5635e+09
9.3231e-10,1.75e-07,2.2303e-06,5.9309,10.473,-6.456,-16.529,1.0091e-16,3.5661e+09,0.042779,1.5217,0,752.26,35352,4.4952e+05,1,3.6006e+09,0,2.58e+08,3.5914e+09
9.1811e-10,1.707e-07,2.1936e-06,5.9297,10.465,-6.465,-16.536,9.6983e-17,3.594e+09,0.042608,1.5217,0,758.28,35288,4.5007e+05,1,3.6285e+09,0,2.6e+08,3.6192e+09
9.1494e-10,1.69e-07,2.1565e-06,5.9285,10.457,-6.474,-16.544,9.304e-17,3.622e+09,0.042794,1.5217,0,764.21,35380,4.506e+05,1,3.6564e+09,0,2.62e+08,3.647e+09
