"Bx","By","Bz","lT","lne","lp","lrho","user1","user2","user3","user4","user5","vx","vy","vz","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.4914e-11,-7.8745e-09,-1.5295e-07,6.4606,10.723,-5.6759,-16.278,4.1731e-18,2.8597e+09,1.5463,1.5217,0,6534.6,2.8719e+05,60.846,1,2.8954e+09,0,2.8954e+09,0
2.4955e-11,-7.9669e-09,-1.48e-07,6.4561,10.713,-5.6904,-16.288,3.919e-18,2.8876e+09,1.5463,1.5217,0,6635.1,2.8998e+05,99.507,1,2.9232e+09,0,2.9232e+09,0
2.4996e-11,-8.0593e-09,-1.4305e-07,6.4516,10.703,-5.7049,-16.298,3.665e-18,2.9154e+09,1.5463,1.5217,0,6735.7,2.9277e+05,138.17,1,2.951e+09,0,2.951e+09,0
2.4689e-11,-8.0618e-09,-1.3847e-07,6.4472,10.694,-5.7191,-16.308,3.4456e-18,2.9433e+09,1.5463,1.5217,0,6835.7,2.9546e+05,174.45,1,2.9789e+09,0,2.9789e+09,0
2.4272e-11,-8.0359e-09,-1.34e-07,6.4428,10.684,-5.7332,-16.318,3.2372e-18,2.9711e+09,1.5463,1.5217,0,6935.5,2.9812e+05,209.99,1,3.0067e+09,0,3.0067e+09,0
2.3689e-11,-7.9913e-09,-1.2963e-07,6.4383,10.674,-5.7473,-16.327,3.0369e-18,2.9989e+09,1.5463,1.5217,0,7035.1,3.0075e+05,242.26,1,3.0346e+09,0,3.0346e+09,0
2.2521e-11,-7.881e-09,-1.2559e-07,6.434,10.665,-5.7611,-16.337,2.8651e-18,3.0268e+09,1.5463,1.5217,0,7134.2,3.0328e+05,262.99,1,3.0624e+09,0,3.0624e+09,0
2.1352e-11,-7.7706e-09,-1.2155e-07,6.4296,10.655,-5.7749,-16.346,2.6934e-18,3.0546e+09,1.5463,1.5217,0,7233.3,3.0581e+05,283.72,1,3.0902e+09,0,3.0902e+09,0
1.9719e-11,-7.6393e-09,-1.1778e-07,6.4252,10.646,-5.7886,-16.355,2.5417e-18,3.0825e+09,1.5463,1.5217,0,7331.9,3.0824e+05,290.56,1,3.1181e+09,0,3.1181e+09,0
1.7868e-11,-7.4983e-09,-1.1413e-07,6.4209,10.637,-5.8021,-16.365,2.3994e-18,3.1103e+09,1.5463,1.5217,0,7430.3,3.1064e+05,290.92,1,3.1459e+09,0,3.1459e+09,0
1.5973e-11,-7.3604e-09,-1.1054e-07,6.4166,10.628,-5.8156,-16.374,2.2605e-18,3.1382e+09,1.5463,1.5217,0,7528.6,3.1301e+05,288.65,1,3.1738e+09,0,3.1738e+09,0
1.3812e-11,-7.2411e-09,-1.0725e-07,6.4123,10.619,-5.8289,-16.383,2.1418e-18,3.166e+09,1.5463,1.5217,0,7626.4,3.1528e+05,270.52,1,3.2016e+09,0,3.2016e+09,0
1.165e-11,-7.1219e-09,-1.0396e-07,6.408,10.61,-5.8422,-16.392,2.0231e-18,3.1938e+09,1.5463,1.5217,0,7724.1,3.1755e+05,252.39,1,3.2294e+09,0,3.2294e+09,0
9.6054e-12,-7.0364e-09,-1.0087e-07,6.4037,10.601,-5.8554,-16.401,1.9158e-18,3.2217e+09,1.5463,1.5217,0,7821.5,3.1974e+05,228.01,1,3.2573e+09,0,3.2573e+09,0
7.6377e-12,-6.9731e-09,-9.79e-08,6.3995,10.592,-5.8685,-16.41,1.816e-18,3.2495e+09,1.5463,1.5217,0,7918.7,3.2189e+05,199.51,1,3.2851e+09,0,3.2851e+09,0
5.7102e-12,-6.9138e-09,-9.4952e-08,6.3953,10.583,-5.8815,-16.418,1.7172e-18,3.2774e+09,1.5463,1.5217,0,8015.8,3.2404e+05,171.07,1,3.313e+09,0,3.313e+09,0
4.3677e-12,-6.9139e-09,-9.2276e-08,6.3911,10.575,-5.8943,-16.427,1.6327e-18,3.3052e+09,1.5463,1.5217,0,8112.5,3.2609e+05,143.31,1,3.3408e+09,0,3.3408e+09,0
3.0251e-12,-6.9139e-09,-8.96e-08,6.3869,10.566,-5.9071,-16.436,1.5482e-18,3.333e+09,1.5463,1.5217,0,8209.2,3.2813e+05,115.55,1,3.3686e+09,0,3.3686e+09,0
2.1113e-12,-6.9384e-09,-8.7057e-08,6.3827,10.557,-5.9198,-16.444,1.4701e-18,3.3609e+09,1.5463,1.5217,0,8305.5,3.3013e+05,93.352,1,3.3965e+09,0,3.3965e+09,0
1.5849e-12,-6.9849e-09,-8.4636e-08,6.3785,10.549,-5.9324,-16.453,1.3979e-18,3.3887e+09,1.5463,1.5217,0,8401.7,3.3209e+05,76.173,1,3.4243e+09,0,3.4243e+09,0
1.0586e-12,-7.0314e-09,-8.2215e-08,6.3744,10.541,-5.9449,-16.461,1.3258e-18,3.4166e+09,1.5463,1.5217,0,8497.9,3.3405e+05,58.993,1,3.4522e+09,0,3.4522e+09,0
1.2247e-12,-7.0928e-09,-8.0012e-08,6.3703,10.532,-5.9572,-16.469,1.2636e-18,3.4444e+09,1.5463,1.5217,0,8593.6,3.3593e+05,57.27,1,3.48e+09,0,3.48e+09,0
1.4004e-12,-7.1544e-09,-7.7811e-08,6.3662,10.524,-5.9695,-16.477,1.2016e-18,3.4723e+09,1.5463,1.5217,0,8689.3,3.3782e+05,55.763,1,3.5078e+09,0,3.5078e+09,0
